ALPA4,0.68527918781726
BBAS3,0.53092783505155
BBDC3,0.45679012345679
BBDC4,0.55102040816327
BRFS3,0.41414141414141
BRKM5,0.48167539267016
BRML3,0.61111111111111
BTOW3,0.54621848739496
CESP6,0.44516129032258
CIEL3,0.52760736196319
CMIG4,0.48245614035088
COCE5,0.47150259067358
CPFE3,0.27950310559006
CPLE6,0.40437158469945
CSNA3,0.53051643192488
CYRE3,0.55555555555556
DIRR3,0.46703296703297
ENBR3,0.38983050847458
ENGI11,0.42780748663102
EQTL3,0.54285714285714
EVEN3,0.64285714285714
EZTC3,0.60454545454545
FLRY3,0.54726368159204
GGBR4,0.32608695652174
GOAU4,0.48108108108108
HYPE3,0.57142857142857
IGTA3,0.48051948051948
ITSA4,0.41758241758242
ITUB3,0.33155080213904
ITUB4,0.47058823529412
JBSS3,0.52293577981651
JHSF3,0.6056338028169
LAME3,0.46560846560847
LAME4,0.55721393034826
LREN3,0.67582417582418
MRFG3,0.55223880597015
MRVE3,0.4975845410628
MULT3,0.55172413793103
ODPV3,0.52972972972973
PSSA3,0.58937198067633
RENT3,0.4869109947644
SANB11,0.5
SMTO3,0.53266331658291
SULA11,0.64532019704433
TRIS3,0.54726368159204
TRPL4,0.48484848484848
WEGE3,0.49753694581281
ALPA4,0.68527918781726
BBAS3,0.53092783505155
BBDC3,0.45679012345679
BBDC4,0.55102040816327
BRFS3,0.41414141414141
BRKM5,0.48167539267016
BRML3,0.61111111111111
BTOW3,0.54621848739496
CESP6,0.44516129032258
CIEL3,0.52760736196319
CMIG4,0.48245614035088
COCE5,0.47150259067358
CPFE3,0.27950310559006
CPLE6,0.40437158469945
CSNA3,0.53051643192488
CYRE3,0.55555555555556
DIRR3,0.46703296703297
ENBR3,0.38983050847458
ENGI11,0.42780748663102
EQTL3,0.54285714285714
EVEN3,0.64285714285714
EZTC3,0.60454545454545
FLRY3,0.54726368159204
GGBR4,0.32608695652174
GOAU4,0.48108108108108
HYPE3,0.57142857142857
IGTA3,0.48051948051948
ITSA4,0.41758241758242
ITUB3,0.33155080213904
ITUB4,0.47058823529412
JBSS3,0.52293577981651
JHSF3,0.6056338028169
LAME3,0.46560846560847
LAME4,0.55721393034826
LREN3,0.67582417582418
MRFG3,0.55223880597015
MRVE3,0.4975845410628
MULT3,0.55172413793103
ODPV3,0.52972972972973
PSSA3,0.58937198067633
RENT3,0.4869109947644
SANB11,0.5
SMTO3,0.53266331658291
SULA11,0.64532019704433
TRIS3,0.54726368159204
TRPL4,0.48484848484848
WEGE3,0.49753694581281
ALPA4,0.6751269035533
BBAS3,0.51546391752577
BBDC3,0.48765432098765
BBDC4,0.55102040816327
BRFS3,0.42424242424242
BRKM5,0.52356020942408
BRML3,0.6
BTOW3,0.50420168067227
CESP6,0.47096774193548
CIEL3,0.54601226993865
CMIG4,0.50438596491228
COCE5,0.46113989637306
CPFE3,0.32298136645963
CPLE6,0.45901639344262
CSNA3,0.55868544600939
CYRE3,0.57222222222222
DIRR3,0.45604395604396
ENBR3,0.42372881355932
ENGI11,0.4331550802139
EQTL3,0.48
EVEN3,0.62755102040816
EZTC3,0.59090909090909
FLRY3,0.55223880597015
GGBR4,0.30978260869565
GOAU4,0.46486486486486
HYPE3,0.57142857142857
IGTA3,0.48051948051948
ITSA4,0.43406593406593
ITUB3,0.33689839572193
ITUB4,0.48235294117647
JBSS3,0.51834862385321
JHSF3,0.56807511737089
LAME3,0.43915343915344
LAME4,0.5273631840796
LREN3,0.65384615384615
MRFG3,0.54228855721393
MRVE3,0.49275362318841
MULT3,0.58620689655172
ODPV3,0.50810810810811
PSSA3,0.57004830917874
RENT3,0.50785340314136
SANB11,0.48947368421053
SMTO3,0.55778894472362
SULA11,0.62068965517241
TRIS3,0.54228855721393
TRPL4,0.49494949494949
WEGE3,0.48275862068966
