Ação,"Data de Previsão","Preço na Data de Previsão","Dia Inicial da matriz de transição","Dia Final da matriz de transição","Preço na Data Após n dias","Dia após n iterações",Iterações,"Probabilidade de Subir","Probabilidade de Permanecer o Valor","Probabilidade de Cair",Acerto
MRVE3,05/01/2021,18.73,02/07/2020,31/12/2020,18.69,12/01/2021,5,0.4560,0.0000,0.5440,1
MRVE3,06/01/2021,18.62,03/07/2020,05/01/2021,19.36,13/01/2021,5,0.4476,0.0000,0.5524,0
MRVE3,07/01/2021,17.93,04/07/2020,06/01/2021,20.21,14/01/2021,5,0.4480,0.0000,0.5520,0
MRVE3,08/01/2021,17.95,07/07/2020,07/01/2021,19.74,20/01/2021,8,0.4393,0.0000,0.5607,0
MRVE3,09/01/2021,19.19,08/07/2020,08/01/2021,20.3,16/01/2021,5,0.4480,0.0000,0.5520,0
MRVE3,12/01/2021,18.69,09/07/2020,09/01/2021,20.08,19/01/2021,5,0.4480,0.0000,0.5520,0
MRVE3,13/01/2021,19.36,10/07/2020,12/01/2021,19.74,20/01/2021,5,0.4317,0.0000,0.5683,0
MRVE3,14/01/2021,20.21,11/07/2020,13/01/2021,19.72,21/01/2021,5,0.4484,0.0000,0.5516,1
MRVE3,15/01/2021,20.7,14/07/2020,14/01/2021,19.1,22/01/2021,5,0.4564,0.0000,0.5436,1
MRVE3,16/01/2021,20.3,15/07/2020,15/01/2021,19.03,23/01/2021,5,0.4644,0.0000,0.5356,1
MRVE3,19/01/2021,20.08,16/07/2020,16/01/2021,18.67,27/01/2021,5,0.4476,0.0000,0.5524,1
MRVE3,20/01/2021,19.74,17/07/2020,19/01/2021,18.81,28/01/2021,5,0.4396,0.0000,0.5604,1
MRVE3,21/01/2021,19.72,18/07/2020,20/01/2021,19.61,29/01/2021,5,0.4317,0.0000,0.5683,1
MRVE3,22/01/2021,19.1,21/07/2020,21/01/2021,19,30/01/2021,5,0.4320,0.0000,0.5680,1
MRVE3,23/01/2021,19.03,22/07/2020,22/01/2021,19.32,02/02/2021,5,0.4320,0.0000,0.5680,0
MRVE3,27/01/2021,18.67,23/07/2020,23/01/2021,19.4,03/02/2021,5,0.4320,0.0000,0.5680,0
MRVE3,28/01/2021,18.81,24/07/2020,27/01/2021,20.2,04/02/2021,5,0.4320,0.0000,0.5680,0
MRVE3,29/01/2021,19.61,25/07/2020,28/01/2021,19.98,05/02/2021,5,0.4400,0.0000,0.5600,0
MRVE3,30/01/2021,19,28/07/2020,29/01/2021,19.07,11/02/2021,8,0.4487,0.0000,0.5513,0
MRVE3,02/02/2021,19.32,29/07/2020,30/01/2021,19.91,09/02/2021,5,0.4314,0.0000,0.5686,0
MRVE3,03/02/2021,19.4,30/07/2020,02/02/2021,19.3,13/02/2021,8,0.4487,0.0000,0.5513,1
MRVE3,04/02/2021,20.2,31/07/2020,03/02/2021,19.07,11/02/2021,5,0.4567,0.0000,0.5433,1
MRVE3,05/02/2021,19.98,01/08/2020,04/02/2021,19.51,12/02/2021,5,0.4647,0.0000,0.5353,1
MRVE3,06/02/2021,19.75,04/08/2020,05/02/2021,19.3,13/02/2021,5,0.4473,0.0000,0.5527,1
MRVE3,09/02/2021,19.91,05/08/2020,06/02/2021,17.7,23/02/2021,8,0.4393,0.0000,0.5607,1
MRVE3,10/02/2021,19.59,06/08/2020,09/02/2021,18.54,19/02/2021,5,0.4480,0.0000,0.5520,1
MRVE3,11/02/2021,19.07,07/08/2020,10/02/2021,18.38,20/02/2021,5,0.4400,0.0000,0.5600,1
MRVE3,12/02/2021,19.51,08/08/2020,11/02/2021,17.7,23/02/2021,5,0.4400,0.0000,0.5600,1
MRVE3,13/02/2021,19.3,11/08/2020,12/02/2021,17.67,24/02/2021,5,0.4564,0.0000,0.5436,1
MRVE3,18/02/2021,18.97,12/08/2020,13/02/2021,17.53,25/02/2021,5,0.4480,0.0000,0.5520,1
MRVE3,19/02/2021,18.54,13/08/2020,18/02/2021,17.18,26/02/2021,5,0.4396,0.0000,0.5604,1
