Ação,"Data de Previsão","Preço na Data de Previsão","Dia Inicial da matriz de transição","Dia Final da matriz de transição","Preço na Data Após n dias","Dia após n iterações",Iterações,"Probabilidade de Subir","Probabilidade de Permanecer o Valor","Probabilidade de Cair",Acerto
BBDC3,05/01/2021,23.6,02/07/2020,31/12/2020,24.09,12/01/2021,5,0.4992,0.0160,0.4848,-1
BBDC3,06/01/2021,23.47,03/07/2020,05/01/2021,22.29,22/01/2021,12,0.4943,0.0121,0.4936,-1
BBDC3,07/01/2021,23.97,04/07/2020,06/01/2021,23.65,14/01/2021,5,0.4923,0.0081,0.4996,-1
BBDC3,08/01/2021,24.65,07/07/2020,07/01/2021,23.16,20/01/2021,8,0.5035,0.0079,0.4887,-1
BBDC3,09/01/2021,24.46,08/07/2020,08/01/2021,23.5,16/01/2021,5,0.5078,0.0079,0.4843,-1
BBDC3,12/01/2021,24.09,09/07/2020,09/01/2021,22.29,22/01/2021,8,0.4960,0.0080,0.4960,-1
BBDC3,13/01/2021,24.1,10/07/2020,12/01/2021,23.16,20/01/2021,5,0.4922,0.0081,0.4998,-1
BBDC3,14/01/2021,23.65,11/07/2020,13/01/2021,21.45,27/01/2021,8,0.5037,0.0079,0.4884,-1
BBDC3,15/01/2021,24.4,14/07/2020,14/01/2021,22.29,22/01/2021,5,0.4922,0.0081,0.4998,-1
BBDC3,16/01/2021,23.5,15/07/2020,15/01/2021,21.92,23/01/2021,5,0.4998,0.0079,0.4923,-1
BBDC3,19/01/2021,23.6,16/07/2020,16/01/2021,21.64,30/01/2021,8,0.4880,0.0080,0.5040,-1
BBDC3,20/01/2021,23.16,17/07/2020,19/01/2021,21.63,28/01/2021,5,0.4998,0.0079,0.4923,-1
BBDC3,21/01/2021,22.7,18/07/2020,20/01/2021,22.3,29/01/2021,5,0.4843,0.0081,0.5076,-1
BBDC3,22/01/2021,22.29,21/07/2020,21/01/2021,21.64,30/01/2021,5,0.4763,0.0081,0.5156,-1
BBDC3,23/01/2021,21.92,22/07/2020,22/01/2021,22.86,05/02/2021,8,0.4720,0.0080,0.5200,-1
BBDC3,27/01/2021,21.45,23/07/2020,23/01/2021,22.71,06/02/2021,8,0.4720,0.0080,0.5200,-1
BBDC3,28/01/2021,21.63,24/07/2020,27/01/2021,22.3,09/02/2021,8,0.4720,0.0080,0.5200,-1
BBDC3,29/01/2021,22.3,25/07/2020,28/01/2021,22.86,05/02/2021,5,0.4838,0.0079,0.5083,-1
BBDC3,30/01/2021,21.64,28/07/2020,29/01/2021,22.29,11/02/2021,8,0.4877,0.0079,0.5044,-1
BBDC3,02/02/2021,22.1,29/07/2020,30/01/2021,22.3,09/02/2021,5,0.4762,0.0081,0.5158,-1
BBDC3,03/02/2021,22.04,30/07/2020,02/02/2021,22.4,13/02/2021,8,0.4877,0.0079,0.5044,-1
BBDC3,04/02/2021,22.18,31/07/2020,03/02/2021,22.17,18/02/2021,8,0.4800,0.0080,0.5120,-1
BBDC3,05/02/2021,22.86,01/08/2020,04/02/2021,21.85,19/02/2021,8,0.4955,0.0079,0.4967,-1
BBDC3,06/02/2021,22.71,04/08/2020,05/02/2021,21.77,20/02/2021,8,0.5035,0.0079,0.4887,-1
BBDC3,09/02/2021,22.3,05/08/2020,06/02/2021,22.17,18/02/2021,5,0.4923,0.0081,0.4996,-1
BBDC3,10/02/2021,22.51,06/08/2020,09/02/2021,21.85,19/02/2021,5,0.4843,0.0081,0.5076,-1
BBDC3,11/02/2021,22.29,07/08/2020,10/02/2021,21.33,25/02/2021,8,0.4955,0.0079,0.4967,-1
BBDC3,12/02/2021,22.35,08/08/2020,11/02/2021,20.53,23/02/2021,5,0.4843,0.0081,0.5076,-1
BBDC3,13/02/2021,22.4,11/08/2020,12/02/2021,20.59,27/02/2021,8,0.4955,0.0079,0.4967,-1
BBDC3,18/02/2021,22.17,12/08/2020,13/02/2021,19.92,02/03/2021,8,0.5035,0.0079,0.4887,-1
BBDC3,19/02/2021,21.85,13/08/2020,18/02/2021,20.25,03/03/2021,8,0.4960,0.0080,0.4960,-1
BBDC3,20/02/2021,21.77,14/08/2020,19/02/2021,20.59,27/02/2021,5,0.4923,0.0081,0.4996,-1
BBDC3,23/02/2021,20.53,15/08/2020,20/02/2021,21.35,05/03/2021,8,0.4880,0.0080,0.5040,-1
BBDC3,24/02/2021,21.47,18/08/2020,23/02/2021,20.25,03/03/2021,5,0.4842,0.0081,0.5078,-1
