Ação,"Data de Previsão","Preço na Data de Previsão","Dia Inicial da matriz de transição","Dia Final da matriz de transição","Preço na Data Após n dias","Dia após n iterações",Iterações,"Probabilidade de Subir","Probabilidade de Permanecer o Valor","Probabilidade de Cair",Acerto
ITUB3,05/01/2021,27.45,03/01/2020,31/12/2020,28.42,12/01/2021,5,0.4798,0.0081,0.5121,-1
ITUB3,06/01/2021,27.38,04/01/2020,05/01/2021,28.53,13/01/2021,5,0.4798,0.0081,0.5121,-1
ITUB3,07/01/2021,28,07/01/2020,06/01/2021,28.1,14/01/2021,5,0.4798,0.0081,0.5121,-1
ITUB3,08/01/2021,28.9,08/01/2020,07/01/2021,28.71,15/01/2021,5,0.4877,0.0081,0.5042,-1
ITUB3,09/01/2021,28.99,09/01/2020,08/01/2021,27.89,16/01/2021,5,0.4917,0.0081,0.5002,-1
ITUB3,12/01/2021,28.42,10/01/2020,09/01/2021,27.8,19/01/2021,5,0.4958,0.0081,0.4962,-1
ITUB3,13/01/2021,28.53,11/01/2020,12/01/2021,27.58,20/01/2021,5,0.4907,0.0081,0.5013,-1
ITUB3,14/01/2021,28.1,14/01/2020,13/01/2021,27.16,21/01/2021,5,0.4958,0.0081,0.4962,-1
ITUB3,15/01/2021,28.71,15/01/2020,14/01/2021,26.74,22/01/2021,5,0.4919,0.0081,0.5000,-1
ITUB3,16/01/2021,27.89,16/01/2020,15/01/2021,26.09,23/01/2021,5,0.4985,0.0081,0.4934,-1
ITUB3,19/01/2021,27.8,17/01/2020,16/01/2021,25.49,27/01/2021,5,0.4907,0.0081,0.5013,-1
ITUB3,20/01/2021,27.58,18/01/2020,19/01/2021,25.58,28/01/2021,5,0.4879,0.0081,0.5040,-1
ITUB3,21/01/2021,27.16,21/01/2020,20/01/2021,26.57,29/01/2021,5,0.4879,0.0081,0.5040,-1
ITUB3,22/01/2021,26.74,22/01/2020,21/01/2021,25.82,30/01/2021,5,0.4866,0.0081,0.5053,-1
ITUB3,23/01/2021,26.09,23/01/2020,22/01/2021,26.32,02/02/2021,5,0.4826,0.0081,0.5093,-1
ITUB3,27/01/2021,25.49,24/01/2020,23/01/2021,25.93,03/02/2021,5,0.4798,0.0081,0.5121,-1
ITUB3,28/01/2021,25.58,25/01/2020,27/01/2021,25.84,04/02/2021,5,0.4798,0.0081,0.5121,-1
ITUB3,29/01/2021,26.57,28/01/2020,28/01/2021,25.73,05/02/2021,5,0.4877,0.0081,0.5042,-1
